text,label
ፊቱ ተሸበሸበ,1
ሽብሽብ አደረገ,1
ሽቢያ ጋለበ,1
አፉ ተሸበሸበ,1
የንጨት ሽበት,1
ሽባጥ,1
ባይሸት ይሻላል,1
ነገር ሸተተው,1
ከነገር ሸተት አለ,1
ዱላ ሸተተው,1
ሸተት አለ,1
ሀዘን ሸነቆጠው,1
ረሀብ ሸነቆጠው,1
በነገር ሸነቆጠው,1
ትዳሩን አሸነፈ,1
አለምን አሸነፈ,1
አይኑ ተሸነፈ,1
ጉልበቱ ተሸነፈ,1
መሸኛ ደብዳቤ,1
ሸኘው,1
በጥርስ ሸኘው,1
እንግዳውን ሸኘ,1
ዘመዱን ሸኘ,1
ሸክሜ ወረደልኝ,1
ሸክም,1
ተሸከመ,1
ዘጠኝ ወር ተሸከመች,1
ያገር ሸክም,1
ውርደት ተሸከመ,1
በጦር ሸከሸከው,1
ውጋት ሸከሸከው,1
ሽጉጥ ጠጣ,1
ሽጓጣ,1
መሸጦ,1
በቀላሉ ሸጠኝ,1
አሻሻጭ,1
ልቡ ሸፈተ,1
ወተቱ ሸፈተ,1
ቁስሉ ሸፈጠ,1
ሿ አደረገ,1
ሻ አለ,1
ሻ አለው,1
ሻ ብትን,1
ሆዱ ሻከረ,1
ነገር ሻጠብኝ,1
ተሽጦ,1
ሸናበት,1
ሽንታም,1
ሽንት,1
ሽንተ መልካም,1
ብረቱ ሸንቶበታል,1
አሸናው,1
ውሀ ሽንት,1
የጣይ ሽንት,1
የጉም ሽንት,1
የሽና,1
ይሸናል,1
ነጭ እሾህ,1
እሾህን በሾህ,1
እሾህ አፍ,1
እሾህ አይውጋህ,1
ምላሱን አሾለ,1
ሹል ቂጥ,1
አፉን አሾለ,1
አፈ ሹል,1
ሾለከ,1
ሾላካ,1
ሾላ በድፍን,1
ሹም ሽር,1
ሹመት ያዳብር,1
ሹመት አይደነግጥ,1
ዛሩ ተሾመ,1
ደመናው ተሾመ,1
ጋኑ ተሾመ,1
ለአለቃ ይሾራል,1
ሿ አለ,1
መሬት ይቅለለው,1
በሰው ፊት ቀሰለ,1
ቅልል ያለ,1
በሽታው ቀለለው,1
ቀላል ሰው,1
ቀትረ ቀላል,1
ብስል ተቀሊል,1
ተቃለለ,1
አቃለለ,1
አነጋገሩ ቀለለ,1
እግሩ ቀለለ,1
ፈተና ቀለለ,1
ይቀለኛል,1
ቀለም አገባ,1
የቀለም አባት,1
ቀለም ገባው,1
የቀለም ሰው,1
የቀለም ቀንድ,1
መለስ ቀለስ,1
አንገቱን ቀለሰ,1
ጎጆ ቀለሰ,1
ቀለባት,1
ትምህርት ቀለበ,1
ልጁ ቀለጠ,1
ሙክቱ ቀለጠ,1
ቅልጥ አለ,1
በዱላ ቀለጠ,1
በጥፊ ቀለጠ,1
አቀለጠኝ,1
አቃለጠ,1
እልልታው ቀለጠ,1
ዘፈኑ ቀለጠ,1
ገንዘቡ ቀለጠ,1
ጨዋታው ቀለጠ,1
ባለቅልጥም,1
ቅልጥጥ ቅብጥጥ አለ,1
አይኑ ቀላ,1
ትምህርት ቀላወጠ,1
አቀላወጠ,1
ቀላድ ጣለ,1
ቀልበ ደረቅ,1
ቀልበ ቢስ,1
ቀልበ ጮሬ,1
ቀልቡን አሳጣሁት,1
ቀልቡ ወደደው,1
ቀልብ ገዛ,1
እቀልቤ ገባ,1
ቅመም,1
ነገር ቀመመ,1
መከራ ቀመሰ,1
መድሀኒት ቀመሰ,1
ስድብ ቀመሰ,1
ተቃመሰ,1
አፈር ቀመሰ,1
የፊቱን ጦር ቀመሰ,1
ዱላ ቀመሰ,1
ቅምጠላው ጠፋ,1
ላባ ቀረሽ,1
ልቡ ቀረ,1
ቀርቶ ላይቀር,1
ሲቀር ይቀራል,1
ቅር ቅር አለው,1
በዋለ ቀረ,1
ባንድ አይቅር,1
ባጭር አስቀረ,1
እንደ ዋለ ቀረ,1
የቀረው ቢቀር,1
ይቅር ለግዜር,1
ይቅር ላንተ,1
ይቅር ባይ,1
ይቅር ተባባለ,1
ይቅር አለ,1
ይቅር አሰኘ,1
ይቅርታ ጠየቀ,1
ዱላ ቀረሽ,1
ጭራ ቀረሽ,1
ሳይሳካ ቀረ,1
ቅሬታ ገባው,1
ቅርሻ ቅርሻ አለ,1
አታቀርሽብኝ,1
በሩን ቀረቀረ,1
ነገር ቀረቀረ,1
ነገር ቀረቀረብኝ,1
ቀረቀበ,1
ቀረቦ,1
ቅርብ ለቅርብ,1
ቅርብ ዘመድ,1
አልተቀራረቡም,1
ውቃቢ የቀረበው,1
የማያቀራርብ ስራ,1
ቀርበታ ሆድ,1
ውሸቱን ቀረደደው,1
ቀርጠ ቀላል,1
ቅርጥ የለሽ,1
ገንዘብ ቀረጠኝ,1
ቅርጥፍ አርጎ በላ,1
ቡዳ ቀረጠፈው,1
ቅርጥፍ ያለ ውሸታም,1
ቂሙን ቀረፈ,1
ቂም መቅረፊያ,1
ዋጋ ቀረፈ,1
ቅስሙ ተሰበረ,1
ትምህርት ቀሰመ,1
እጁን ቀሰረብኝ,1
አውሬ ቀሰቀሰ,1
የተረሳውን ጎን ቀሰቀሰ,1
ቀስቱን ለጠጠ,1
በነገር ቀቀለኝ,1
ልብሱ ተቀበለው,1
መከራ ተቀበለ,1
ምስጥር ቀበረ,1
ቀብሮ አቆየ,1
በቁሙ ቀበረው,1
ተቃበጠ,1
ቀባ,1
ቅበ ቢስ,1
ቅቤ አንጓች,1
ቅቤ ጠባሽ,1
ተቀባባች,1
አንጀቴ ቅቤ ጠጣ,1
አፈ ቅቤ,1
ክፉ ስም ቀባ,1
ደም ተቃባ,1
ቀትረ ቀላል,1
ባለ ቀትር,1
ቀትር ቀትር,1
ቅንብቻ ሆድ,1
የማርያም መቀነት,1
መቀነትሽን አጥባቂ,1
መቀነቷ ተፈቷል,1
ቀነደበ,1
ቅንድብ መሸለል,1
ሞት ቀነጠሰው,1
አለሟን ቀነጠሰች,1
ልቡ ቀና,1
መሬቱ ቀና,1
መንገዱ ቀና,1
ቀና ቀናውን,1
ሲያቀና ዋለ,1
ቅኝ አገር,1
በሬው ቀና,1
አገሩን አቀና,1
ዳገቱ ሲያቀና,1
ይቅናህ,1
ጫካው ቀና,1
ቀነ ቀጠሮ,1
ቀኔ,1
ቀን,1
ቀን ለቀን,1
ቀን በቀን,1
ቀን ቀን አለው,1
ቀን ሲያዘነብል,1
ቀን አይቶ,1
ቀን ወጣ,1
ቀን ወጣለት,1
ቀን ጎደለበት,1
ቀን ጣለው,1
ክፉ ቀን,1
ደግ ቀን,1
ጎዶሎ ቀን,1
ቀንበር ሰበረ,1
ቀንበር ተሸከመ,1
ቀንበር ጫነ,1
ቀንደኛ,1
ቀንዱን አሳየ,1
ቀንዳ ቀንዳ አለ,1
ቀንዱን ተመታ,1
ቀንድ አሽሽ,1
ቀንዳም,1
በቀንዱ አፈር ያዘ,1
የቀለም ቀንድ,1
የጨረቃ ቀንድ,1
ቀኝ እጅ,1
ቀኝ ቀኙን ያስመልክትህ,1
በቀኝ ጎን ተነሳ,1
ስሜቱ ቀዘቀዘ,1
ቀዝቃዛ ጦርነት,1
ወኔው ቀዘቀዘ,1
ፍቅሩ ቀዘቀዘ,1
ቅዝዝ አለው,1
ቀደም ሲል,1
ቀደም ቀደም አትበል,1
ቅደም ተከተል,1
በቀደምለት,1
እየቀደም,1
ቀደሰ,1
ቅዱስ ባለጌ,1
ቅዱስ ቅዱስ አለ,1
ቅዳሴ ታጎለ,1
ልብስ አስቀደደ,1
ልብሷን ቀደደች,1
መንገድ ቀደደ,1
ቀዳዳ,1
ቅድ አፍ,1
ቆቡን ቀደደ,1
ቦይ ቀደደ,1
ውሽቱን ቀደደው,1
የልብስ ቅድ,1
ጎህ ቀደደ,1
ፈሱን ቀደደ,1
መፅሀፉን ቀዳ,1
ካንድ ወንዝ የተቀዱ,1
ወሬ አቃዳ,1
መንገድ ቀጠለ,1
ቆርጦ ቀጥል,1
ትምህርቱን ቀጠለ,1
አቀለጠ,1
እድሜው ቀጠለ,1
ረሀብ ቀጠቀጠው,1
በዱላ ቀጠቀጠው,1
ቀጥቃጣ,1
ትምህርቱን ቀጠቀጠ,1
ዝናብ ቀጠቀጠው,1
ቅጥቡ ሞላ,1
ቅጥብ,1
ውሀ ቀጠነ,1
ቀጠንጠን አድርጎታል,1
ቀጥኜ ቢያዩኝ,1
ቀጭን እመቤት,1
ፍርድ ቀጠነ,1
ቀጠፈ,1
ባጭር ተቀጠፈ,1
መቀጣጫ,1
በረሀብ ተቀጣ,1
አይቀጡ ቅጣት ቀጣ,1
ስንደዶ ቀጨ,1
ቀጭ መታው,1
ቅጭታም,1
ባጭር ቀጨ,1
አንገት ቀጨ,1
እቅጩን ተናገረ,1
ቀፈቀፈ,1
ቀፈፈ,1
ቅፍፍ ያለ,1
ቀፎ ለቀፎ,1
ቀፎው የቀረ,1
ከቀፎው እንደወጣ ንብ,1
ቁመተ ስጋ,1
ቁመተ ዶሮ,1
የቁም ከብት,1
ቁራ ይጮህባታል,1
ያ የቁራ መልክተኛ በዛው ቀረ,1
ቁርበት መጣል,1
ቁርበተ ሞኝ,1
ቁርበተ ነክ,1
ቁርበት,1
ቁርበት የሌለው,1
ቁርበት ጣሉለት,1
የእንግዳ ቁርበት,1
አመለ ቁርንጭ,1
ቁብ የለሽ,1
ቁቲት በጣሽ,1
መሬት ቁና,1
ቁና ቁና ተነፈሰ,1
በሰፈሩት ቁና,1
ልጁን ተቆጣው,1
ስር ተቆጣ,1
ቁስሉ ተቆጥቷል,1
ቁጣዬን ቀሙኝ,1
የሰማይ ቁጣ,1
የፈሲታ ተቆጢታ,1
ጠላው ተቆጣ,1
የቁጥቁጥ ኑሮ,1
ቁጭ ቁጭ አደረገ,1
ቁስሉ ቂም ያዘ,1
ቂሙን ቀረፈ,1
ቂም በቀል,1
ቂም ያዘ,1
ቂጣ,1
ቂጣ ቆረጥ,1
ቂጡ ቄጤማ ቆረጠ,1
ቂጡን ጣለ,1
ቂጡን አሳየ,1
ቂጥ ለቂጥ ገጠመ,1
ቂጣም,1
የቂጥ ማረፊያ,1
የእንዝርት ቂጥ,1
ቃለ ከባድ,1
ቃሉ ጎደለ,1
ቃሉን አከበረ,1
ቃሉን አጠፈ,1
ቃሌ,1
ቃል ለምድር ለሰማይ አለ,1
ቃል ማሰሪያ,1
ቃል ሰጠ,1
ቃል በቃል,1
ቃል አባይ,1
ቅል ኪዳን ተጋባ,1
ቃልዎ ይድረሰኝ አለ,1
ቃል ገባ,1
በቃል ነገረው,1
በቃልሉ ፀና,1
ትርፍ ቃል,1
የቃል ፅህፈት,1
የእረኛ ቃል,1
ጥሬ ቃል,1
ጠመንጃውን አቃመ,1
አሻሮ ቃሚ,1
ጫት ቃመ,1
ሆዱ ቃረ,1
ቃር አያውቅሽ,1
ተቃቃረ,1
ቃሪያ ድምጥ,1
ቃሪያ,1
ቃሪያ ነገር,1
ቃሪያ ጥፊ,1
ቃናው ተለወጠ,1
መናገር ቃጠኝ,1
እጅ ቃጣ,1
ቅላጥቤ,1
ቅሌን ጨርቄን አለ,1
ቅሌም ይኸው,1
ቅል ራስ,1
ቅል አንገት,1
እየቅል እየቅሉ,1
የጉድፍ ልቅ,1
ቅኔ ቆጠረ,1
ቅኔ ነጋሪ,1
ቅኔ አትናገር,1
ባለቅኔ,1
ቅኝ ግዛት,1
ቅጠል የለሽ,1
ቅጠ መልካም,1
ቅጠ ቢስ,1
ቅጡም እንዲያ,1
ቅጥየለሽ,1
ቅጥ ያጣ,1
ቆለለበት,1
ተቆለለ,1
ተቆለለበት,1
ዋጋ ቆለለ,1
ጥምጥሙን ቆለለ,1
ሆዱ ተቆለፈ,1
ሆዱን ቆለፈ,1
መቋለፍ,1
ቁልፍ ሰው,1
ቁልፍ ቦታ,1
አንጀቴ ቁልፍ አለ,1
ቆላ ደጋ ረገጠ,1
ቆሌቢስ,1
ቆሌው ተነስቷል,1
ቆሌው ተገፏል,1
ቆሌያም,1
ልቡ ቆመ,1
ማህሌት ቆመ,1
ቁመናማ,1
ቁመት አለብኝ,1
ቁመናቢስ,1
ቁም ለቁም,1
ቁም ስቃይ,1
ቁም ስቅል,1
ቋሚ ነገር,1
ቁም ስቅል አሳየ,1
ቁም ነገር,1
ቁም ነገራም,1
ቁም አፍ,1
ቁም እግዚአብሄር,1
ቁም ከብት,1
ቁም ዜማ,1
ቁም ፅህፈት,1
ቁሞች,1
ቋሚ,1
ቋሚ ንብረት,1
ቆመልኝ,1
ቆመብኝ,1
ቆማ ቀር,1
በቁሙ,1
በቁሙ ተመለሰ,1
በቁምህ,1
ተቋቋመ,1
ተቋቋመው,1
አቋቁሚኝ,1
አፉን አቆመ,1
እጁን አቆመ,1
ዝናቡ አቆመ,1
የቆመ,1
ገበያ ቆመ,1
ጠበቃ አቆመ,1
ተቆረቆረ,1
መዝጊያ ቆረቆረ,1
ከተማ ቆረቆረ,1
በጨጉራህ ይቆረባል,1
ሞት ይቆረብለትና,1
በሱ ቆርበሀል እንዴ,1
ቁርባን,1
ሆዱ ቆረጠ,1
ሆዱን ቆረጠው,1
ልበ ቆራጥ,1
ልቡ ቆረጠ,1
መቆራረጥ,1
ቆረጠኝና,1
ቆርጦኝ,1
ስራ ተቋርጠ,1
ቀባ ቆራጭ,1
ከገደል ላይ ማር የሚያወጣ,1
ቀፎ ቆራጭ,1
ቁራጫም,1
ቁርጡ ታወቀ,1
ቁርጥ,1
ቁርጥ ነገር,1
ቁርጥ ስጋ,1
ቁርጬ ደሀ,1
ቆራጭ ፈላጭ,1
ቆርጦ ሄደ,1
ቆርጦ ቀጥል,1
በቁርጥ ስራ,1
በቁርጥ አደር,1
ባህሩን በዋና ቆረጠ,1
ተስፋ ቆረጠ,1
ተቋረጠ,1
አንጀቱ ቆረጠ,1
አንጀቱን ቆረጠው,1
አንጀቱ ተቆረጠ,1
እጄን በቆረጠኝ ባላደረግሁት,1
ካርኔ ቆረጠ,1
ካርኔ ቆራጭ,1
የስጋ ቁራጭ,1
የሰይጣን ቁራጭ,1
የነገር ቁራጭ,1
የነገር ማቋራጫ,1
ደምወዝ ቆረጠ,1
ጉዳይ ቆረጠ,1
ፈሱን ቆረጥ አደረገ,1
ፈሱን ቆረጠ,1
ልቡ ቆሰለ,1
ልብ አቁስል,1
ቆላ ቁስል,1
ቁስለ ስጋ,1
ቁስሉ ሰፋ,1
ቁስሉን ነካው,1
የውሻ ቁስል,1
ቆሰቆሰ,1
ቆስቁሶ ቆስቁሶ,1
ነገር ቆሰቆሰ,1
አትቆስቁሰኝ,1
ቆሽቱ አረረ,1
ቆሽት አንድድ,1
ቆቡን ጣለ,1
ቆብ ጫነ,1
ያይን ቆብ,1
ቆቻ ዋለ,1
ቆነደደ,1
ረሀብ ቆነደደው,1
ብርድ ቆነደደው,1
ቆነጠጠ,1
ቆንጣጭ,1
ቆንዳ ቆንዴ አለ,1
ቆይታ ያዘ,1
መቆያ,1
ቆይ,1
ቆይቶ ቆይቶ,1
የቆየ,1
ቆዳ መሬት,1
ቆዳ,1
ቆዳ ተማሪ,1
ቆዳው ሞኝ,1
ቆዳውን አስወደደ,1
ሀጢያታቸውን ተቋጠራቸው,1
ለጋብቻ የሚቆረጥ,1
ሆዴ ተቋጠረ,1
ምስክር ቆጠረ,1
ቆጠረ,1
ቆጠረበት,1
በጥይት ቆጠረበት,1
ተቋጠረ,1
አሳሩን ቆጠረ,1
ኮከብ ቆጠረ,1
ዘር ቆጠረ,1
አትቁጠርብኝ,1
እልሁን አስቆጠረ,1
የተቋጥሮ ዝምድና,1
የተወለደበትን ቀን አስቆጠረው,1
ፊደል ቆጠረ,1
ፊደልም የቆጠረ አይመስል,1
ቁጥቁጥ አደረገ,1
ቁጥብ ቁጥብ,1
ቁጥብ,1
ነገር ቆሰቆሰ,1
መኪናውን ቆሰቆሰ,1
ቋቅ አለው,1
ቋቱ ጠብ አለ,1
ቋቱ ጠብ አላለም,1
ከቋት ከቋቱ,1
የንነገር ቋት,1
የእህል ቋት,1
ቋንቋ ለቋንቋ,1
ቋንቋው አልገባውም,1
ያለ ቋንቋ,1
የወፍ ቋንቋ,1
ሆዱ ተቋረጠ,1
ቂም ቋጠረ,1
ተቋጠረ,1
ነገር ቋጠረ,1
የቋጠረው የማይፈታ,1
ገንዘብ ቋጠረ,1
ፊቱን ቋጠረ,1
ስለበለስ,1
በለስ ቀናው,1
በለስ አገኘ,1
በለስ ጣለ,1
ሆዱን በላው,1
ልጓም በሊታ,1
ሊበላ,1
ሰው መብላት,1
ሰውነቱን በላው,1
ስጋ በል,1
ቁስሉ በላው,1
በሊታ,1
በይና ተበይ,1
ቡዳ በላው,1
ብላ ባለኝ,1
ብላ ተባላ,1
ተበላ,1
ተባላ,1
ተብላላ,1
ነገሩን አብላላው,1
ነገር በላ,1
ነገር የበላ,1
አሳሩን በላ,1
አስበላኸኝ,1
አብላላው,1
አንጀቱን በላው,1
አይጥ አበላ,1
አደራ በላ,1
አፈር ብላ,1
አፈር ይብላኝ,1
ከተማ በላው,1
ከነ እርሙ በላ,1
ውሻ አይበላው ጥል,1
ውሀ በላው,1
የሰው ስጋ መብላት ይወዳል,1
የበላን ያብላላዋል,1
የብሎት ቀን,1
የውሎ አበል,1
ይበላል,1
ይብላኝለት,1
ጉቦ በላ,1
ጠፍር በሊታ,1
ፊት በላሁ,1
በል በል አለኝ,1
በል ልበልህ,1
በል እንጂ,1
ሰውነቴ በሰለ,1
ቃርያው በሰለ,1
በትምህርት በሰለ,1
ብስል ሰው,1
ብስል ከጥሬ,1
ተባሰል,1
ነገሩ በሰለ,1
እባጩ በሰለ,1
አበሰለ አበሰለች,1
የበሰለ ቅቤ,1
የበሰለ ዋስ,1
ጉንፋኑ በሰለ,1
ልቡ በረረ,1
በራሪ ወረቀት,1
ብር ብሎ ሄደ,1
ተባራሪ ነጋዴ,1
ተባራሪ ወሬ,1
ተባራሪ ጥይት,1
አይኑ በረረ,1
ሆዱን በረበረው,1
ረሀብ በረበረኝ,1
አውድማ በረበረ,1
ለበረከቱ,1
በረከተ ስጋ,1
በረከት አጣ,1
በረከት ወረደ,1
በረከት የለሽ,1
በረክ በረክ አለ,1
ከስልጣኑ ስር አንበረከከው,1
በራዦች,1
በራዥ ከላሽ,1
አእምሮው ተበርዟል,1
በዱላ አበራየው,1
ረሀቡ በረደ,1
ስለቱ በረደ,1
ሰውነቴ በረዶ,1
ሰውዬው በረደ,1
ቁጣው በረደ,1
ብርድ ብርድ አለው,1
አብራጃ,1
ወሬው በረደ,1
ጦሩ በረደ,1
ጥርሰ በረዶ,1
ጥጋቡ በረደ,1
ቀኑ በራ,1
ብራ ቀን,1
ፊቱ በራ,1
በሬ ወለደ,1
በሬ,1
ስርቆሽ በር,1
በራፍ,1
በር ለበር,1
በረኛ,1
በር መታ,1
በር በሩን አዬ,1
በር ከፋች,1
በር ዘጊ,1
የወንድ በር,1
የጎድን በር,1
በሀብት የበሰበሰ,1
በሰበሰ,1
ተበሳበሰ,1
በሶ አበሰበሰ,1
በሶ አበሰበሰ,1
አፍንጫውን በስቶ ያዘው,1
ለበሽታዬ ያህል,1
መኪናዬ በሽተኛ ሁናለች,1
በሽታው ለቀቀው,1
በሽታው ወጣለት,1
በሽታው የወጣለት,1
በሽታዬን አውቀህልኛል,1
በሽታ ይዞታል,1
አበቃቀሉ,1
ጠብ በቀለ,1
ለሹመት በቃ,1
ለእውቀት በቃ,1
ለዘር በቃ,1
ማብቂያው,1
በቃ በለው,1
በቃ በቃ ተባባሉ,1
በቃኝ በቃኝ,1
ቦታ ማብቃቃት,1
ሞት በቃ,1
ተባቃ,1
ነገር ማብቃቃት,1
አባቃ አብቃቃ,1
አስበቃ,1
አንዱ በቃኝ,1
የርሱ ነገር በቃኝ,1
የበቃ,1
በቅሎ ነች,1
የዛር በቅሎ,1
የጭን በቅሎ,1
ሀሳቡ ተበታተነ,1
ብትን ስራ,1
ብትን ቃል,1
ብትንትኑ ወጣ,1
ብትን ንባብ,1
ብትን ወረቀት,1
ብትን ድልህ,1
ቀሚሷን በተነች,1
ተበታትነው ቀሩ,1
ነጣላዋን በተነች,1
ገንዘቡን በተነ,1
በትር ቀመሰ,1
በትሩ ሀይለኛ,1
የቂል በትር,1
የእግዜብሄር በትር,1
በዱላ አቦነነው,1
በብናኝ ገደሉት,1
ብን ያርግህ,1
ካገር በነነ,1
ስሙን በከለው,1
በነገር በከለው,1
በነገር በከለኝ,1
በዛሁ ቀንሱልኝ አለ,1
በጅ አለ,1
በገና መታ,1
በገና ደረደረ,1
በገ ፈጅ,1
በገ ሰማይ,1
በጉ,1
ከበግ አይሻልም,1
የበግ ለምድ የለበሰ,1
በጎ,1
በጎ በጎ,1
በጎ አድራጎት,1
እሺ በጎ,1
ክፉና በጎ,1
አበጥሮ ያውቃል,1
አበጥሮ ፈለገ,1
ማተቡን በጠሰ,1
ማተብ በጣሽ,1
ቅጠል በጣሽ,1
ብጣሻም,1
በኩራት ተበጣጠሰ,1
አንጀቱ ተበጠሰ,1
እህል ውሀው ተበጠሰ,1
እድሜው ተበጠሰ,1
ቡራ ከረዩ አለ,1
ሰውዬው ቡዳ,1
ቡፍ አለ,1
ቢል ያለች እንጀራ,1
ቢል ያለች,1
ቢስ አይይህ,1
ቢስ ገላ,1
የቢስ የቸር,1
ቢያክ ቢያክ አለ,1
ቢጤ ከቢጤው,1
እንደ ቢጤው መምህር,1
የኔ ቢጤ,1
ሆደ ባህር,1
ባህር መዝገብ,1
ባህር ማዶ,1
ባህር ሸሽ,1
ባህር,1
ባህር እሳት,1
ባህር ወለድ,1
ባላልጋ,1
ባለቤት,1
ባላባት,1
ባላንጣ,1
ባለ ወግ,1
ባለደም,1
ባላገር,1
ባላጋራ,1
ባላ አቁሞ,1
ባላን ደንቆሮ,1
የቤተሰብ ባላ,1
ባሌን አሞኘሁት,1
ባልና ሚስት ቁልፍ,1
የጀግኖች ባል,1
ባር ባር አለው,1
ባርያ ሰደድ,1
ባርያ ድንጋይ,1
ባርያ ፈንጋይ,1
አሰልጥ ባርያ,1
ባትህን አሳዬኝ,1
ምስጢር ባከነ,1
በሀሳብ ባከነ,1
ሰውነቱ ባዘተ,1
ባዘቶ ገላ,1
አባዛች,1
ባዝራ ተድንጉላ,1
ባዶ እጅ,1
ባዶ ለባዶ,1
ባዶ ባዶ,1
ባዶ ቤት,1
ባዶ አፍ,1
ባዶውን ቀረ,1
ባዶ,1
ባዶ እንጀራ,1
የሰው ባዶ,1
ባጣ ቆዬኝ,1
ባጣ ባጣ,1
ቤተ ሰሪ ኋላ ይመጣል,1
ሁለትምህርትምህርትምህርት ቤት,1
በየቤቱ,1
ባልተቤት,1
በተ በረከት,1
ቤተ ፈት,1
ቤተኛ,1
ቤቱ ፈረሰ,1
ቤቱ ሰው አያውቀውም,1
ቤቱን አሸነፈ,1
ቤቴ ቤቴ አለ,1
ቤት ለቤት,1
ቤት ለንቦሳ,1
ቤት ለንግዳ,1
ቤት መለስ,1
ቤት መምቻ,1
ቤት መታ,1
ቤት ማያ,1
ቤት አሳየ,1
ቤት አዛዥ,1
ቤት አፈረሰ,1
ቤት ከቤቱ ገባ,1
ቤት የመለሰው,1
ቤት የእግዜር,1
ቤት ያፈራው,1
ቤት ይቁጠረው,1
እንደየቤቱ,1
የምስጥ ቤት,1
የሴትምህርትምህርትምህርት ቤት,1
የቀበጠ ቤት,1
የቤት ልጅ,1
የቤት ስራ,1
የቤት እምቤት,1
የቤት ውልድ,1
የቤት ጉድ,1
የቤት ጣጣ,1
የነገር ቤት,1
የኩልቤት,1
ብልሀት አለቀበት,1
ብልሀት የለውም,1
ብልት አወጣ,1
ብልቱን ያመዋል,1
ብልቱን መታው,1
ብልት አዋቂ,1
የነገር ብልት ያውቃል,1
ባይኔ በብረቱ,1
ብረት ለበስ,1
ብረት,1
ብረ ሸሽ,1
ብረ ወጥ,1
ብሩ አጠር ያለ,1
ብር ቂንጥ,1
ብር ብር አደረገ,1
ብር ነቀል,1
የብርሀን ልጆች,1
ደጀ ብርሀን,1
ብርክርክ አለ,1
ብርክ ብርክ አለው,1
ብርክ ያዘው,1
ብሽ አለው,1
ብቅ ጥልቅ አለ,1
ብቅል ረገጠ,1
ብቅሉ አናቱ ላይ ወጣ,1
ብቅል አይጠንሰስ,1
ብቅል አውራጅ,1
ብትክ ብትክ አለ,1
ቆይ,1
ግዴለም,1
ለብቻ,1
ብው አለ,1
ብው ብሎ ሰከረ,1
እሳቱ ብው አደረገው,1
ብድር መለሰ,1
ብድር መላሽ,1
ብድር ከፋይ,1
ብድግ ያህል,1
ሆዱን ቦረቦረው,1
ቦርቦር አለ,1
ቦጨቀ,1
ተልባ,1
ቢከፍቱ ተልባ,1
ርስት ተመራ,1
ቅኔ ተመራ,1
አፉን ተመተመ,1
በእምብርክ አስኬደው,1
ተምች መታ,1
መተረቻ,1
መምህርተር ልምዱ,1
በሳቅ ተተረተረ,1
ተረከከው,1
ፍሬው ተንተርክኳል,1
አላስተረፈኝም,1
ሎሚ በየተራ,1
ተራ መታ,1
